snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00400000,400.0,310.24,304.5,308.45,-5.4100037,-1.7139249,118.0,6,5.8203152246093754,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00405000,405.0,305.02,299.6,304.16,-29.589996,-8.84313,11.0,0,4.4687544140624995,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00430000,430.0,278.84,274.57,279.06,-27.839996,-9.077865,2.0,0,3.92968767578125,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00445000,445.0,263.65,259.57,264.06,-13.029999,-4.709411,21.0,0,3.6835945410156254,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00450000,450.0,259.19,254.5,258.45,7.2100067,2.861341,32.0,0,4.754886868896483,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00460000,460.0,250.1,244.5,248.49,-29.449982,-10.534781,12.0,0,4.571781629028321,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00465000,465.0,244.1,239.6,244.16,-7.529999,-2.9924884,16.0,0,3.449220126953125,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00470000,470.0,238.29,234.6,238.44,-31.840012,-11.7869215,19.0,0,0.500005,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00475000,475.0,233.15,229.5,233.45,-6.8400116,-2.8501234,12.0,1,4.2612351422119135,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00485000,485.0,225.0,219.6,223.44,2.050003,0.91949004,9.0,2,0.500005,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00495000,495.0,213.77,209.5,213.45,-30.830002,-12.604253,5.0,0,3.881836232910157,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00500000,500.0,208.14,204.6,209.16,-8.559998,-3.9501605,8.0,1,2.908205854492188,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00505000,505.0,204.84,199.6,203.44,-9.050003,-4.2311482,9.0,8,0.500005,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00510000,510.0,199.84,194.6,199.2,-26.970001,-11.89101,13.0,0,2.7792999267578127,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00515000,515.0,198.98,189.5,193.45,-30.840012,-13.419203,2.0,0,3.513673090820312,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00520000,520.0,189.25,184.6,189.16,-30.479996,-13.871568,10.0,0,2.6132847167968754,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00525000,525.0,183.74,179.6,183.44,-20.959991,-10.23937,12.0,0,0.500005,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00540000,540.0,175.2,164.5,168.85,0.0,0.0,1.0,1,2.0898485253906243,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00545000,545.0,163.95,159.6,163.44,-27.65001,-14.431111,10.0,3,0.500005,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00550000,550.0,162.43,154.54,158.48,-30.770004,-15.926504,7.0,5,2.9033230541992188,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00555000,555.0,154.92,149.6,154.2,-29.660004,-16.068916,14.0,0,2.1328171679687498,1,706.52001953125
2026-06-26,QQQ,etf_proxy,2026-06-26,call,QQQ260626C00560000,560.0,150.98,144.6,148.44,-2.7100067,-1.7632941,13.0,4,0.500005,1,706.52001953125
