snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-07-01,LLY,stock,2026-07-02,call,LLY260702C00650000,650.0,549.13,535.35,547.0,0.0,0.0,4.0,2,4.7475626593017575,1,1191.739990234375
2026-07-01,LLY,stock,2026-07-02,call,LLY260702C00750000,750.0,476.0,435.35,449.35,0.0,0.0,1.0,1,2.6757845605468753,1,1191.739990234375
2026-07-01,LLY,stock,2026-07-02,call,LLY260702C00785000,785.0,323.45,400.4,414.3,0.0,0.0,,1,2.436527346191406,1,1191.739990234375
2026-07-01,LLY,stock,2026-07-02,call,LLY260702C00810000,810.0,322.63,375.4,388.2,0.0,0.0,,15,1.7734386328124998,1,1191.739990234375
2026-07-01,LLY,stock,2026-07-02,call,LLY260702C00845000,845.0,263.5,340.55,354.4,0.0,0.0,2.0,4,2.0996141259765624,1,1191.739990234375
2026-07-01,LLY,stock,2026-07-02,call,LLY260702C00850000,850.0,349.27,335.4,347.55,13.699982,4.0826,4.0,15,2.9567897174072266,1,1191.739990234375
2026-07-01,LLY,stock,2026-07-02,call,LLY260702C00870000,870.0,233.44,315.45,329.45,0.0,0.0,1.0,0,1.9321292456054686,1,1191.739990234375
2026-07-01,LLY,stock,2026-07-02,call,LLY260702C00880000,880.0,204.15,305.5,319.35,0.0,0.0,,0,1.8603522607421876,1,1191.739990234375
2026-07-01,LLY,stock,2026-07-02,call,LLY260702C00900000,900.0,315.49,285.5,299.45,0.0,0.0,23.0,3,1.755860595703125,1,1191.739990234375
2026-07-01,LLY,stock,2026-07-02,call,LLY260702C00905000,905.0,201.05,280.5,294.45,0.0,0.0,,1,1.7255873095703125,1,1191.739990234375
2026-07-01,LLY,stock,2026-07-02,call,LLY260702C00910000,910.0,191.36,275.5,289.45,0.0,0.0,1.0,1,1.6948257446289063,1,1191.739990234375
