snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00510000,510.0,226.99,227.9,229.81,-14.139999,-5.8640566,12.0,2.0,3.3486344409179685,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00615000,615.0,136.42,122.49,125.68,0.0,0.0,,1.0,1.9121098144531252,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00645000,645.0,93.15,92.9,94.81,-13.369995,-12.551629,6.0,1.0,1.4091826416015625,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00680000,680.0,55.95,57.85,59.94,-11.119999,-16.57969,35.0,21.0,0.94726615234375,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00700000,700.0,39.09,38.61,39.5,-8.59,-18.01594,151.0,8.0,0.7016631396484375,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00701000,701.0,36.21,37.59,38.5,-16.620003,-31.459402,66.0,1.0,0.68555001953125,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00703000,703.0,33.8,35.6,36.5,-10.240002,-23.251593,16.0,33.0,0.657229990234375,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00704000,704.0,33.57,34.64,35.5,-10.93,-24.561798,15.0,5.0,0.6459996337890624,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00705000,705.0,32.46,33.64,34.51,-16.400002,-33.565292,19.0,1.0,0.6323278955078125,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00706000,706.0,31.71,32.47,33.51,-10.330002,-24.571842,45.0,21.0,0.6025430371093752,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00707000,707.0,29.98,31.61,32.51,-10.510002,-25.957031,5.0,2.0,0.5998575170898439,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00708000,708.0,29.04,30.68,31.51,-16.68,-36.482937,7.0,3.0,0.5908244042968751,1,738.1799926757812
2026-07-23,SPY,etf_proxy,2026-07-23,call,SPY260723C00709000,709.0,27.88,29.62,30.51,-11.85,-29.826328,11.0,3.0,0.5708050732421875,1,738.1799926757812
