snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00130000,130.0,77.49,74.55,79.95,11.489998,17.409088,49.0,1,4.85254299682617,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00150000,150.0,57.95,54.4,59.95,0.13999939,0.24217157,114.0,1,3.6455086987304695,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00155000,155.0,51.73,49.7,52.5,5.299999,11.415032,132.0,13,1.9492190039062502,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00160000,160.0,48.3,45.35,49.9,2.540001,5.5507016,156.0,13,1.9062504687500001,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00165000,165.0,41.59,41.8,44.9,1.9700012,4.9722395,212.0,42,2.1806686108398434,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00170000,170.0,36.93,37.0,37.5,2.6899986,7.8563046,541.0,33,1.40234673828125,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00172500,172.5,34.18,32.75,36.6,3.5500011,11.589949,1029.0,3,2.1367234082031246,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00175000,175.0,31.82,31.95,32.5,0.26000023,0.82382834,754.0,36,1.2265663671875,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00177500,177.5,29.82,29.5,30.0,4.4300003,17.447815,488.0,61,1.140629296875,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00180000,180.0,27.09,25.55,29.05,4.1399994,18.039213,1059.0,174,0.70312796875,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00182500,182.5,24.38,24.5,25.0,4.879999,25.025637,1128.0,91,0.96679720703125,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00185000,185.0,22.21,21.95,22.4,3.8199997,20.772158,1656.0,122,0.78711150390625,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00187500,187.5,19.61,18.25,21.55,3.9100008,24.904465,4172.0,328,0.7070341796875,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00190000,190.0,17.0,17.05,17.4,3.5,25.925926,471.0,508,0.6289099609375001,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00192500,192.5,14.75,14.45,14.95,3.7299995,33.84754,7610.0,213,0.5888712988281251,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00195000,195.0,12.55,12.2,12.4,3.9300003,45.591652,9922.0,1184,0.4687553125,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00197500,197.5,10.05,8.35,10.0,3.54,54.37788,3384.0,585,0.445318046875,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00200000,200.0,7.48,7.2,7.45,2.9299998,64.39559,4447.0,1219,0.331061376953125,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00202500,202.5,5.05,4.95,5.1,2.2000003,77.19299,9387.0,2914,0.29053443847656246,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00205000,205.0,2.94,2.94,3.05,1.36,86.07595,96977.0,15979,0.27246821289062495,1,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00207500,207.5,1.48,1.45,1.48,0.73,97.333336,283039.0,15556,0.25830819824218754,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00210000,210.0,0.56,0.56,0.57,0.25,80.64516,251244.0,20527,0.2541578491210938,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00212500,212.5,0.18,0.17,0.18,0.050000012,38.461548,93579.0,10795,0.256843369140625,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00215000,215.0,0.07,0.06,0.07,0.010000002,16.66667,47200.0,8569,0.28125718749999995,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00217500,217.5,0.03,0.02,0.03,0.0,0.0,12128.0,3072,0.3086006640625,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00220000,220.0,0.02,0.01,0.02,0.0,0.0,5548.0,4351,0.34766277343749996,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00222500,222.5,0.01,0.0,0.01,0.0,0.0,903.0,1671,0.37500625,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00225000,225.0,0.01,0.0,0.01,0.0,0.0,1119.0,1887,0.42188078125,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00227500,227.5,0.01,0.0,0.01,0.0,0.0,125.0,821,0.476567734375,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00230000,230.0,0.01,0.0,0.01,0.0,0.0,262.0,1305,0.500005,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00232500,232.5,0.01,0.0,0.01,0.0,0.0,123.0,305,0.5312546875,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00235000,235.0,0.01,0.0,0.01,0.0,0.0,11.0,274,0.57812921875,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00240000,240.0,0.01,0.0,0.01,-0.01,-50.0,5.0,375,0.6718782812500002,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00245000,245.0,0.01,0.0,0.01,0.0,0.0,1.0,272,0.7500025,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00250000,250.0,0.01,0.0,0.01,0.0,0.0,64.0,214,0.8437515624999999,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00255000,255.0,0.02,0.0,0.01,0.0,0.0,1.0,96,0.9062509375,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00260000,260.0,0.01,0.0,0.01,0.0,0.0,1.0,13,0.98437515625,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00265000,265.0,0.01,0.0,0.01,0.0,0.0,,1,1.0625046875000002,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00270000,270.0,0.02,0.0,0.01,0.0,0.0,,224,1.125004375,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00275000,275.0,0.03,0.0,0.01,0.0,0.0,,86,1.21875390625,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00280000,280.0,0.02,0.0,0.01,0.0,0.0,1.0,3,1.2812535937499998,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00300000,300.0,0.01,0.0,0.01,0.0,0.0,1.0,1,1.5625021874999998,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,call,NVDA260722C00350000,350.0,0.04,0.0,0.01,0.03,300.0,1.0,1,2.1250046874999997,0,207.2899932861328
2026-07-21,NVDA,stock,2026-07-22,put,NVDA260722P00110000,110.0,0.01,0.0,0.01,0.0,0.0,2.0,5,2.6250034375,0,207.2899932861328
