snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00005000,5.0,386.27,385.4,386.6,-12.130005,-3.0446799,3.0,815.0,29.687500722656246,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00010000,10.0,378.87,380.3,381.9,-3.0299988,-0.7934011,5.0,1.0,17.250004609375004,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00015000,15.0,399.52,374.85,377.15,0.0,0.0,7.0,7.0,23.171877758789066,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00020000,20.0,368.84,370.4,371.85,-37.059998,-9.130327,10.0,3.0,14.375001015625001,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00025000,25.0,363.84,364.85,367.1,-9.399994,-2.5184853,6.0,1.0,18.82812911621094,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00030000,30.0,360.77,359.85,362.15,-7.470001,-2.0285687,1.0,4.0,17.578129506835936,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00040000,40.0,358.26,349.85,352.15,0.0,0.0,2.0,9.0,15.457031589355466,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00045000,45.0,347.08,344.85,347.15,0.0,0.0,2.0,3.0,14.61328211669922,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00050000,50.0,340.77,339.85,342.2,-1.4100037,-0.4120649,4.0,134.0,13.972657517089843,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00055000,55.0,335.87,335.3,336.9,-7.9200134,-2.3037357,10.0,2.0,8.937504414062499,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00060000,60.0,330.71,329.85,332.15,-8.140015,-2.4022472,8.0,6.0,12.609377119140628,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00065000,65.0,325.47,324.85,327.15,13.470001,4.317308,2.0,0.0,12.064455584716798,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00070000,70.0,320.56,319.85,322.15,4.269989,1.3500234,3.0,3.0,11.562502773437501,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00080000,80.0,310.1,310.3,312.1,3.7799988,1.2340032,9.0,8.0,8.171879892578126,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00085000,85.0,305.2,304.85,307.2,-54.549988,-15.163305,14.0,3.0,10.343753535156253,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00090000,90.0,300.7,300.4,301.9,4.360016,1.4712883,5.0,2.0,7.234375957031251,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00095000,95.0,294.96,295.4,297.0,77.149994,35.420776,5.0,1.0,7.304688369140624,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00100000,100.0,290.06,290.4,291.7,-9.089996,-3.0386083,9.0,123.0,8.498051563720702,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00105000,105.0,285.55,285.25,287.2,-8.160004,-2.778252,5.0,28.0,6.92187634765625,1,391.05999755859375
2026-07-16,TSLA,stock,2026-07-17,call,TSLA260717C00110000,110.0,281.09,279.9,282.2,-16.269989,-5.471479,3.0,98.0,8.650395218505857,1,391.05999755859375
