snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C28000000,28000.0,2136.91,0.1,0.0,0.0,0.0,1.0,1,1.0000000000000003e-05,1,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C28500000,28500.0,544.66,0.05,0.0,-816.07,-59.972958,1.0,1,1.0000000000000003e-05,1,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C28550000,28550.0,532.39,0.0,0.0,-451.74,-45.902473,1.0,2,1.0000000000000003e-05,1,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C28600000,28600.0,482.45,0.0,0.0,-455.01,-48.53647,2.0,3,1.0000000000000003e-05,1,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C28700000,28700.0,353.27,0.0,0.0,-401.63004,-53.203075,2.0,3,1.0000000000000003e-05,1,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C28900000,28900.0,281.72,0.0,0.0,-283.58,-50.164513,2.0,17,1.0000000000000003e-05,1,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C28950000,28950.0,208.2,0.0,0.0,-557.3,-72.80209,16.0,1,1.0000000000000003e-05,1,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29000000,29000.0,182.4,200.0,0.0,-368.69998,-66.902565,626.0,0,1.0000000000000003e-05,1,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29050000,29050.0,136.1,0.1,0.0,-567.9,-80.66762,153.0,1,1.0000000000000003e-05,1,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29100000,29100.0,90.0,100.0,0.0,-601.4,-86.98293,457.0,1,1.0000000000000003e-05,1,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29400000,29400.0,0.05,0.0,0.5,-220.84999,-99.97737,1200.0,16,0.055032643127441404,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29450000,29450.0,0.05,0.0,0.2,-191.92,-99.97395,788.0,12,0.060434200439453134,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29500000,29500.0,0.15,0.0,0.1,-175.70001,-99.91471,1741.0,27,0.06678179321289063,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29550000,29550.0,0.1,0.0,6.0,-152.89,-99.93463,857.0,29,0.1407251455688477,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29600000,29600.0,0.05,0.0,0.05,-132.03,-99.96214,1392.0,30,0.08252870605468751,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29650000,29650.0,0.2,0.0,0.3,-107.3,-99.81396,719.0,10,0.1098721826171875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29700000,29700.0,0.18,0.0,0.95,-93.72,-99.808304,996.0,140,0.1392908337402344,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29750000,29750.0,0.05,0.0,0.1,-78.57,-99.9364,406.0,7,0.11841701904296875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29800000,29800.0,0.1,0.0,0.2,-62.75,-99.8409,897.0,18,0.13721565917968753,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29850000,29850.0,0.28,0.0,0.0,-53.2,-99.47644,498.0,12,0.062509375,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29900000,29900.0,0.13,0.0,0.05,-40.37,-99.679016,616.0,71,0.1401453173828125,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C29950000,29950.0,0.3,0.0,0.45,-34.97,-99.149414,261.0,46,0.18311363769531247,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30000000,30000.0,0.05,0.0,0.15,-24.95,-99.8,541.0,144,0.17408052490234377,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30050000,30050.0,0.01,0.0,0.2,-16.99,-99.94118,173.0,167,0.1889729541015625,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30100000,30100.0,0.2,0.0,0.4,-12.0,-98.36066,248.0,86,0.21314263427734376,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30130000,30130.0,0.6,0.0,0.0,-11.299999,-94.95798,18.0,2,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30140000,30140.0,0.82,0.0,0.0,-8.88,-91.546394,14.0,3,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30150000,30150.0,0.05,0.0,0.2,-8.95,-99.44444,159.0,23,0.20911435424804684,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30160000,30160.0,0.68,0.0,0.0,-8.5199995,-92.60869,64.0,4,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30170000,30170.0,0.37,0.0,0.0,-7.63,-95.375,16.0,3,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30200000,30200.0,0.15,0.0,0.0,-8.530001,-98.2719,340.0,199,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30210000,30210.0,0.38,0.0,0.0,-5.52,-93.55932,8.0,11,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30220000,30220.0,0.35,0.0,0.0,-5.55,-94.067795,8.0,21,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30240000,30240.0,0.4,0.0,0.0,-5.0,-92.59259,5.0,4,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30250000,30250.0,0.05,0.0,0.05,-4.12,-98.80096,85.0,24,0.20410952148437497,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30260000,30260.0,0.25,0.0,0.3,-3.85,-93.90244,6.0,5,0.2399978344726562,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30270000,30270.0,0.2,0.0,0.0,-3.3999999,-94.44445,21.0,13,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30280000,30280.0,0.3,0.0,0.3,-3.5,-92.10526,56.0,6,0.24414818359375,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30300000,30300.0,0.25,0.0,0.5,-2.82,-91.85668,231.0,58,0.2612378564453125,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30310000,30310.0,0.72,0.0,0.0,-2.87,-79.94429,2.0,6,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30320000,30320.0,0.17,0.0,20.0,-3.1299999,-94.84849,24.0,26,0.4631325049591065,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30330000,30330.0,0.22,0.0,0.05,-2.98,-93.125,9.0,4,0.21826953613281247,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30340000,30340.0,0.4,0.0,0.0,-3.1,-88.57143,3.0,9,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30350000,30350.0,0.15,0.0,0.0,-1.5500001,-91.17647,48.0,79,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30360000,30360.0,0.3,0.0,0.0,-2.47,-89.16968,3.0,8,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30370000,30370.0,0.83,0.0,0.3,-1.47,-63.913044,2.0,20,0.26233647827148443,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30380000,30380.0,0.35,0.0,0.0,-1.85,-84.090904,5.0,3,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30400000,30400.0,0.1,0.0,0.0,-1.6999999,-94.44445,152.0,39,0.12500875,0,29220.056640625
2026-06-24,^NDX,index,2026-06-24,call,NDXP260624C30410000,30410.0,1.25,0.0,0.0,0.0,0.0,11.0,10,0.12500875,0,29220.056640625
