snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00310000,310.0,192.0,192.9,196.25,0.0,0.0,4.0,4,2.2031294921874993,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00320000,320.0,181.8,182.6,186.2,0.0,0.0,1.0,1,1.9697267138671877,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00395000,395.0,78.2,107.85,111.2,0.0,0.0,,3,1.1884806201171876,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00400000,400.0,105.26,102.3,106.35,0.0,0.0,5.0,2,1.0537156689453124,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00420000,420.0,81.95,82.25,86.25,0.0,0.0,2.0,29,0.8251970605468748,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00425000,425.0,66.17,77.9,81.3,0.0,0.0,,28,0.8979502392578124,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00435000,435.0,71.53,67.4,71.25,0.0,0.0,1.0,2,0.7148466015625,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00440000,440.0,57.12,62.35,66.25,0.0,0.0,2.0,2,0.659183095703125,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00450000,450.0,48.25,52.3,56.3,0.0,0.0,2.0,35,0.5654340332031251,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00455000,455.0,40.61,47.45,51.3,0.0,0.0,1.0,66,0.5390671093750001,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00460000,460.0,43.75,42.65,46.2,0.0,0.0,4.0,12,0.5029346582031251,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00465000,465.0,32.3,37.9,41.05,0.0,0.0,1.0,33,0.6636996520996095,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00470000,470.0,26.78,32.5,36.35,0.0,0.0,1.0,12,0.6268347863769532,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00475000,475.0,31.74,28.35,31.45,0.0,0.0,7.0,17,0.5688519677734375,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00480000,480.0,27.24,22.5,26.35,0.0,0.0,8.0,29,0.49341326904296884,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00482500,482.5,28.91,20.5,23.95,13.21,84.14013,18.0,23,0.4664359997558594,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00485000,485.0,22.2,18.2,21.05,-0.02999878,-0.13494729,1.0,108,0.4027159338378906,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00487500,487.5,20.47,15.6,19.05,0.0,0.0,2.0,14,0.40210558837890625,1,504.0
2026-07-07,BRK-B,stock,2026-07-10,call,BRKB260710C00490000,490.0,15.0,13.65,16.45,-1.0,-6.25,26.0,236,0.3588931298828125,1,504.0
