snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00215000,215.0,109.35,110.45,113.1,-3.380005,-2.998319,82.0,21,4.429691962890624,1,325.8900146484375
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00230000,230.0,94.45,95.4,98.15,-3.1600037,-3.237377,52.0,19,3.809570788574219,1,325.8900146484375
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00235000,235.0,89.17,90.4,93.2,-3.6100006,-3.8909254,54.0,22,3.6289071777343755,1,325.8900146484375
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00250000,250.0,74.23,75.45,78.2,-3.3899994,-4.36743,55.0,4,3.0634789038085932,1,325.8900146484375
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00260000,260.0,64.22,64.45,68.15,-3.3099976,-4.9015217,54.0,22,2.2988323779296875,1,325.8900146484375
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00265000,265.0,59.26,59.45,63.15,-3.5,-5.576801,63.0,12,2.1328171679687498,1,325.8900146484375
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00270000,270.0,54.34,55.4,58.2,-3.380001,-5.855858,59.0,19,2.302738618164062,1,325.8900146484375
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00275000,275.0,49.16,50.4,53.2,-3.75,-7.0875072,50.0,18,2.1210984472656245,1,325.8900146484375
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00280000,280.0,44.22,45.4,48.1,-3.369999,-7.081317,383.0,74,1.9160160449218753,1,325.8900146484375
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00282500,282.5,41.73,42.9,45.55,-3.3100014,-7.3490257,661.0,63,1.8144540527343749,1,325.8900146484375
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00285000,285.0,39.28,40.4,43.15,-3.3400002,-7.8366966,418.0,32,1.7490246923828123,1,325.8900146484375
2026-07-22,AAPL,stock,2026-07-22,call,AAPL260722C00287500,287.5,37.16,37.95,40.65,-3.3199997,-8.20158,180.0,67,1.669923525390625,1,325.8900146484375
