snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00295000,295.0,67.2,64.5,68.35,8.619995,14.7149105,3.0,3,1.857422587890625,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00305000,305.0,53.75,54.15,58.35,5.0999985,10.483039,2.0,0,1.2734411328124997,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00310000,310.0,48.5,49.15,53.35,0.9599991,2.01935,7.0,7,1.1640666796875,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00315000,315.0,43.53,44.15,48.4,6.8799973,18.772161,3.0,1,1.1171919140625,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00320000,320.0,39.1,39.15,43.35,1.2699966,3.357115,16.0,1,0.945313046875,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00322500,322.5,36.65,37.0,40.85,8.750002,31.362015,20.0,1,1.1308637207031251,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00325000,325.0,33.12,34.15,38.35,2.039999,6.5637035,10.0,9,0.8359391406249999,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00327500,327.5,30.7,32.0,35.85,1.1599998,3.9268782,7.0,16,1.000005,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00330000,330.0,28.78,29.5,32.2,1.7300014,6.39557,2.0,128,1.2939488427734374,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00332500,332.5,26.41,27.0,30.55,5.83,28.328474,7.0,21,0.72070591796875,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00335000,335.0,23.44,24.3,28.35,2.7800007,13.455956,58.0,89,0.7226590234375,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00337500,337.5,21.45,23.05,24.4,7.950001,58.888893,7.0,90,0.507817421875,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00340000,340.0,20.65,20.55,21.9,3.1499996,17.999998,44.0,262,0.8720715917968749,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00342500,342.5,16.21,18.05,19.4,1.0099993,6.644732,150.0,460,0.7924825439453125,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00345000,345.0,15.91,15.55,16.9,3.71,30.409836,67.0,391,0.711916943359375,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00347500,347.5,12.9,13.05,14.4,2.3999996,22.85714,177.0,292,0.6293982373046876,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00350000,350.0,10.25,10.65,11.9,2.4,30.57325,391.0,1631,0.5454147021484376,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00352500,352.5,8.68,8.15,9.35,2.7500005,46.37438,347.0,1579,0.4467828759765625,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00355000,355.0,6.13,5.6,6.85,2.18,55.189873,1017.0,2983,0.35742830078125,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00357500,357.5,3.65,2.94,4.75,1.1000001,43.13726,8416.0,1957,0.32813171874999997,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00360000,360.0,1.35,0.99,1.52,-0.13999999,-9.395972,35179.0,3898,0.10205976074218749,1,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00362500,362.5,0.01,0.0,0.01,-0.86,-98.85057,35175.0,1069,0.037119003906249996,0,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00365000,365.0,0.01,0.0,0.01,-0.44,-97.77778,20224.0,1279,0.0937590625,0,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00367500,367.5,0.01,0.0,0.01,-0.24999999,-96.15384,6613.0,691,0.1445398046875,0,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00370000,370.0,0.01,0.0,0.01,-0.11,-91.66667,4167.0,1482,0.1914143359375,0,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00372500,372.5,0.01,0.0,0.01,-0.049999997,-83.333336,792.0,276,0.23828886718749998,0,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00375000,375.0,0.01,0.0,0.01,-0.03,-75.0,739.0,408,0.28125718749999995,0,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00377500,377.5,0.01,0.0,0.01,-0.01,-50.0,71.0,330,0.32813171874999997,0,361.2099914550781
2026-07-01,GOOGL,stock,2026-07-01,call,GOOGL260701C00380000,380.0,0.01,0.0,0.01,0.0,0.0,290.0,399,0.367193828125,0,361.2099914550781
