snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C03000000,3000.0,4427.1,4505.0,4508.1,0.0,0.0,,0,4.552677649002074,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C05600000,5600.0,1874.77,1895.4,1917.8,0.0,0.0,2.0,0,1.6776139166259765,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C06300000,6300.0,1062.3,1205.2,1205.9,0.0,0.0,1.0,0,1.087864668121338,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C06475000,6475.0,886.58,1030.2,1031.2,0.0,0.0,1.0,0,0.9501958105468749,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C06500000,6500.0,1017.77,1005.2,1006.6,0.0,0.0,70.0,0,0.9323126885986328,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C06725000,6725.0,613.77,780.0,783.2,0.0,0.0,2.0,0,0.759340785522461,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C06950000,6950.0,561.27,555.2,557.8,0.0,0.0,2.0,0,0.5769543037414551,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C06960000,6960.0,375.55,542.8,547.8,0.0,0.0,2.0,0,0.5603223899841308,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C07000000,7000.0,508.54,504.9,507.8,0.0,0.0,8.0,0,0.5349320188903808,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C07010000,7010.0,459.63,495.2,497.8,0.0,0.0,1.0,0,0.5276841665649415,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C07025000,7025.0,473.42,480.2,480.9,0.0,0.0,1.0,0,0.5089999662017823,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C07050000,7050.0,416.59,455.0,458.0,0.0,0.0,1.0,0,0.5040103920745849,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C07060000,7060.0,461.65,445.0,448.0,0.0,0.0,5.0,0,0.4955799954223633,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C07075000,7075.0,393.1,430.0,433.0,0.0,0.0,5.0,0,0.4828924391937256,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C07080000,7080.0,269.23,425.0,428.0,0.0,0.0,2.0,0,0.47865816757202145,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C07085000,7085.0,394.52,420.0,423.0,0.0,0.0,4.0,0,0.4744010079956055,1,7483.240234375
2026-07-03,^SPX,index,2026-07-06,call,SPXW260706C07090000,7090.0,461.43,415.0,418.0,0.0,0.0,,0,0.4701591070556641,1,7483.240234375
