snapshot_date,ticker,category,expiration,option_type,contract_symbol,strike,last_price,bid,ask,change,percent_change,volume,open_interest,implied_vol,in_the_money,underlying_price
2026-07-13,META,stock,2026-07-13,call,META260713C00450000,450.0,211.42,203.05,209.15,-3.8200073,-1.7747664,10.0,5.0,4.328617870483398,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00455000,455.0,206.76,198.0,204.25,-2.7600098,-1.3173013,38.0,6.0,4.256840616455078,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00460000,460.0,201.78,193.0,199.2,-2.8399963,-1.3879368,34.0,3.0,4.133793895263672,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00465000,465.0,196.73,188.0,194.3,-3.7200012,-1.8558251,49.0,3.0,4.0615283605957035,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00470000,470.0,191.75,183.0,189.35,-3.800003,-1.9432385,59.0,3.0,3.972656318359375,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00475000,475.0,186.24,177.85,184.55,-3.9899902,-2.097456,24.0,8.0,3.92968767578125,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00480000,480.0,181.26,173.05,180.05,-4.1900024,-2.2593706,48.0,8.0,3.9648438378906246,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00485000,485.0,176.53,168.05,174.35,-4.0200043,-2.2265325,44.0,6.0,3.6625984997558603,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00490000,490.0,171.44,162.85,169.55,46.480003,37.195908,43.0,5.0,3.6181650170898436,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00495000,495.0,166.45,157.3,165.3,75.78999,83.59805,68.0,2.0,3.7089851025390628,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00500000,500.0,161.31,152.6,160.0,56.6,54.054054,61.0,22.0,3.530274611816406,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00505000,505.0,156.4,147.6,155.1,56.659996,56.807697,45.0,21.0,3.4511732470703125,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00510000,510.0,149.9,142.55,150.3,45.319992,43.335236,21.0,7.0,3.394044483642578,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00515000,515.0,145.74,137.65,145.3,46.130005,46.310616,55.0,11.0,3.2900408374023433,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00520000,520.0,140.76,132.5,140.3,48.969994,53.350033,51.0,8.0,3.187013751220703,1,656.72998046875
2026-07-13,META,stock,2026-07-13,call,META260713C00525000,525.0,134.76,127.5,135.3,65.759995,95.304344,12.0,16.0,3.0839866650390624,1,656.72998046875
